category	heavy_metal	heavy_metal	heavy_metal	organic	organic	organic
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Xanthomonadales|f_Xanthomonadaceae|g_Lysobacter|s_Lysobacter_sediminicola	    0	    0	    0	  26	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Xanthomonadales|f_Xanthomonadaceae|g_Lysobacter|s_midas_s_22510	    0	    0	    0	  10	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Xanthomonadales|f_Xanthomonadaceae|g_Pseudoxanthomonas|s_midas_s_22181	   13	  167	   26	   0	  621	  81
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Xanthomonadales|f_Xanthomonadaceae|g_Stenotrophomonas|s_midas_s_74451	    6	   16	  219	   6	    6	  11
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Xanthomonadales|f_Xanthomonadaceae|g_Thermomonas	    0	    1	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Xanthomonadales|f_Xanthomonadaceae|g_Thermomonas|s_midas_s_10886	    0	    6	    0	   0	    1	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_midas_o_147|f_midas_f_2362|g_Ca_Berkiella|s_midas_s_24211	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_midas_o_147|f_midas_f_2362|g_Ca_Berkiella|s_midas_s_26963	    1	    4	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_midas_o_147|f_midas_f_2362|g_Ca_Ovatusbacter|s_midas_s_25658	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_midas_o_147|f_midas_f_2362|g_Ca_Ovatusbacter|s_midas_s_46953	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_midas_o_147|f_midas_f_2362|g_Ca_Ovatusbacter|s_midas_s_49121	    0	    0	    0	   7	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_midas_o_26|f_midas_f_98|g_Acidibacter|s_midas_s_13945	    0	    0	    0	   6	    0	   1
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_midas_o_26|f_midas_f_98|g_midas_g_1023|s_midas_s_1023	    0	    0	    0	  24	    0	   1
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_midas_o_26|f_midas_f_98|g_midas_g_1023|s_midas_s_27267	    1	    0	    0	   8	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_midas_o_26|f_midas_f_98|g_midas_g_13324	    0	    0	    0	  12	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_midas_o_26|f_midas_f_98|g_midas_g_268|s_midas_s_16980	    0	    0	    0	  19	    0	   5
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_midas_o_26|f_midas_f_98|g_midas_g_268|s_midas_s_268	    0	    0	    0	  24	    0	   1
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_midas_o_26|f_midas_f_98|g_midas_g_273	    0	    0	    0	   0	    0	   0
k_Bacteria|p_SAR324_cladeMarine_group_B|c_midas_c_814	    0	    0	    0	   2	    0	   2
k_Bacteria|p_SAR324_cladeMarine_group_B|c_midas_c_814|o_midas_o_928	   24	    6	    0	 253	    0	 244
k_Bacteria|p_SAR324_cladeMarine_group_B|c_midas_c_814|o_midas_o_928|f_midas_f_15478|g_midas_g_28984|s_midas_s_28984	    0	    0	    0	   1	    0	   3
k_Bacteria|p_SAR324_cladeMarine_group_B|c_midas_c_814|o_midas_o_928|f_midas_f_15478|g_midas_g_28984|s_midas_s_75079	    0	    0	    0	  15	    0	   3
k_Bacteria|p_SAR324_cladeMarine_group_B|c_midas_c_814|o_midas_o_928|f_midas_f_15478|g_midas_g_87545|s_midas_s_87545	    0	    0	    0	  13	    0	   0
k_Bacteria|p_SAR324_cladeMarine_group_B|c_midas_c_814|o_midas_o_928|f_midas_f_50335|g_midas_g_50335|s_midas_s_60778	    0	    0	    0	  12	    0	   0
k_Bacteria|p_SAR324_cladeMarine_group_B|c_midas_c_814|o_midas_o_928|f_midas_f_50335|g_midas_g_50335|s_midas_s_70303	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Spirochaetota|c_Leptospirae|o_Leptospirales|f_Leptospiraceae|g_Turneriella	    1	    0	    0	   0	    0	   0
k_Bacteria|p_Spirochaetota|c_Leptospirae|o_Leptospirales|f_Leptospiraceae|g_Turneriella|s_Turneriella_parva	   21	    0	    2	  20	    0	  43
k_Bacteria|p_Sumerlaeota|c_Sumerlaeia|o_Sumerlaeales|f_Sumerlaeaceae|g_midas_g_82505|s_midas_s_82505	    0	    0	    0	   0	    0	   2
k_Bacteria|p_Sumerlaeota|c_Sumerlaeia|o_midas_o_3047|f_midas_f_4465|g_midas_g_4465|s_midas_s_45537	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Verrucomicrobiota	    0	    0	    0	   1	    0	   1
k_Bacteria|p_Verrucomicrobiota|c_Chlamydiae|o_Chlamydiales|f_Parachlamydiaceae|g_Neochlamydia|s_midas_s_82383	    0	    1	    0	   0	    5	   1
k_Bacteria|p_Verrucomicrobiota|c_Kiritimatiellae|o_WCHB1-41|f_midas_f_28177|g_midas_g_28177|s_midas_s_80980	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Verrucomicrobiota|c_Omnitrophia|o_Omnitrophales|f_Omnitrophaceae|g_midas_g_26299|s_midas_s_26299	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Verrucomicrobiota|c_Verrucomicrobiae|o_Chthoniobacterales|f_Chthoniobacteraceae	    0	    0	    0	  27	    0	   0
k_Bacteria|p_Verrucomicrobiota|c_Verrucomicrobiae|o_Chthoniobacterales|f_Chthoniobacteraceae|g_Chthoniobacter|s_midas_s_67416	    0	    0	    0	  22	    0	   3
k_Bacteria|p_Verrucomicrobiota|c_Verrucomicrobiae|o_Chthoniobacterales|f_Terrimicrobiaceae|g_Terrimicrobium|s_midas_s_75499	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Verrucomicrobiota|c_Verrucomicrobiae|o_Opitutales|f_Opitutaceae	    0	    0	    0	   4	    0	   0
k_Bacteria|p_Verrucomicrobiota|c_Verrucomicrobiae|o_Opitutales|f_Opitutaceae|g_Cephaloticoccus|s_midas_s_32629	    0	    0	    0	  30	    0	   0
k_Bacteria|p_Verrucomicrobiota|c_Verrucomicrobiae|o_Opitutales|f_Opitutaceae|g_Cephaloticoccus|s_midas_s_8201	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Verrucomicrobiota|c_Verrucomicrobiae|o_Opitutales|f_Opitutaceae|g_Lacunisphaera	    0	    0	    0	   4	    0	   0
k_Bacteria|p_Verrucomicrobiota|c_Verrucomicrobiae|o_Opitutales|f_Opitutaceae|g_Lacunisphaera|s_midas_s_11475	    0	    0	    0	   5	    0	   0
k_Bacteria|p_Verrucomicrobiota|c_Verrucomicrobiae|o_Opitutales|f_Opitutaceae|g_Lacunisphaera|s_midas_s_12506	    0	    0	    0	  14	    0	   0
k_Bacteria|p_Verrucomicrobiota|c_Verrucomicrobiae|o_Opitutales|f_Opitutaceae|g_Lacunisphaera|s_midas_s_12531	    0	    0	    0	   1	    0	   0
k_Bacteria|p_Verrucomicrobiota|c_Verrucomicrobiae|o_Opitutales|f_Opitutaceae|g_Lacunisphaera|s_midas_s_37001	    0	    2	    0	   3	    0	   0
k_Bacteria|p_Verrucomicrobiota|c_Verrucomicrobiae|o_Opitutales|f_Opitutaceae|g_Lacunisphaera|s_midas_s_56938	    0	    0	    0	   1	    0	   0
k_Bacteria|p_Verrucomicrobiota|c_Verrucomicrobiae|o_Opitutales|f_Opitutaceae|g_Opitutus	    0	    0	    0	  31	    0	   0
k_Bacteria|p_Verrucomicrobiota|c_Verrucomicrobiae|o_Opitutales|f_Opitutaceae|g_Opitutus|s_midas_s_16639	    0	    0	    0	   5	    0	   0
k_Bacteria|p_Verrucomicrobiota|c_Verrucomicrobiae|o_Pedosphaerales|f_Pedosphaeraceae|g_Oikopleura|s_midas_s_36627	    0	    0	    0	  32	    0	   1
k_Bacteria|p_Verrucomicrobiota|c_Verrucomicrobiae|o_Pedosphaerales|f_Pedosphaeraceae|g_Oikopleura|s_midas_s_49068	    0	    0	    0	   3	    0	   0
k_Bacteria|p_Verrucomicrobiota|c_Verrucomicrobiae|o_Pedosphaerales|f_Pedosphaeraceae|g_Oikopleura|s_midas_s_68051	    0	    0	    0	  22	    0	   0
k_Bacteria|p_Verrucomicrobiota|c_Verrucomicrobiae|o_Pedosphaerales|f_Pedosphaeraceae|g_Oikopleura|s_midas_s_73036	    0	    0	    0	   3	    0	   0
k_Bacteria|p_Verrucomicrobiota|c_Verrucomicrobiae|o_Pedosphaerales|f_Pedosphaeraceae|g_SH3-11|s_midas_s_51588	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Verrucomicrobiota|c_Verrucomicrobiae|o_Pedosphaerales|f_Pedosphaeraceae|g_SH3-11|s_midas_s_57889	    0	    0	    0	   1	    0	   0
k_Bacteria|p_Verrucomicrobiota|c_Verrucomicrobiae|o_Pedosphaerales|f_Pedosphaeraceae|g_midas_g_35539|s_midas_s_45718	    0	    0	    0	  37	    0	   0
k_Bacteria|p_Verrucomicrobiota|c_Verrucomicrobiae|o_Pedosphaerales|f_Pedosphaeraceae|g_midas_g_5504	    0	    0	    0	  47	    0	  39
k_Bacteria|p_Verrucomicrobiota|c_Verrucomicrobiae|o_Pedosphaerales|f_Pedosphaeraceae|g_midas_g_5504|s_midas_s_39844	    0	    0	    0	   9	    0	   2
k_Bacteria|p_Verrucomicrobiota|c_Verrucomicrobiae|o_Verrucomicrobiales|f_DEV007|g_midas_g_2947|s_midas_s_34740	    0	    0	    0	   1	    0	   2
k_Bacteria|p_Verrucomicrobiota|c_Verrucomicrobiae|o_Verrucomicrobiales|f_DEV007|g_midas_g_52736|s_midas_s_76688	    0	    0	    0	   1	    0	   0
k_Bacteria|p_Verrucomicrobiota|c_Verrucomicrobiae|o_Verrucomicrobiales|f_Rubritaleaceae|g_Luteolibacter	    0	    0	    0	   0	    0	  45
k_Bacteria|p_Verrucomicrobiota|c_Verrucomicrobiae|o_Verrucomicrobiales|f_Verrucomicrobiaceae|g_Prosthecobacter	    0	    0	    0	   7	    0	   0
k_Bacteria|p_Verrucomicrobiota|c_Verrucomicrobiae|o_Verrucomicrobiales|f_Verrucomicrobiaceae|g_Prosthecobacter|s_midas_s_48628	    0	    0	    0	 539	    0	   0
k_Bacteria|p_Verrucomicrobiota|c_Verrucomicrobiae|o_Verrucomicrobiales|f_Verrucomicrobiaceae|g_midas_g_89500|s_midas_s_89500	    0	    0	    0	   0	    0	   0
k_Bacteria|p_WPS-2|c_midas_c_206|o_midas_o_395|f_midas_f_547|g_midas_g_1194|s_midas_s_40260	    0	    0	    0	   0	    0	   0
k_Bacteria|p_WPS-2|c_midas_c_206|o_midas_o_395|f_midas_f_547|g_midas_g_17586|s_midas_s_49815	    0	    0	    0	   0	    2	  81
k_Bacteria|p_WPS-2|c_midas_c_206|o_midas_o_395|f_midas_f_547|g_midas_g_547|s_midas_s_19937	    0	    0	    0	   1	    0	   0
k_Bacteria|p_WPS-2|c_midas_c_206|o_midas_o_395|f_midas_f_547|g_midas_g_547|s_midas_s_67231	    0	    0	    0	   0	    0	   0
k_Bacteria|p_midas_p_13758|c_midas_c_13758|o_midas_o_13758|f_midas_f_13758|g_midas_g_13758|s_midas_s_42987	    0	    0	    0	   0	    0	   0
k_Bacteria|p_midas_p_43884|c_midas_c_43884|o_midas_o_43884|f_midas_f_43884	    0	    0	    0	   0	    0	 820
